match_no,date,season,competition,stage,home_or_away,home_team,away_team,win_or_loss,goals,assists,mins_played,abs_rating,shots,shots_on_target,key_passes,motm,final_remarks,Name,Team
r_1168,2023-06-20,22/23,Euros Qualifier,,A,Iceland,Portugal,win,1,0,90,7.04,3.0,1.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Portugal
r_1167,2023-06-17,22/23,Euros Qualifier,,H,Portugal,Bosnia and Herzegovina,win,0,0,90,7.16,0.0,0.0,2.0,No,,Ronaldo,Portugal
r_1166,2023-05-27,22/23,Saudi Pro League,,A,Al-Ettifaq,Al Nassr,draw,0,0,84,7.5,8.0,4.0,2.0,No,,Ronaldo,Al Nassr
r_1165,2023-05-23,22/23,Saudi Pro League,,H,Al Nassr,Al Shabab,win,1,0,90,6.9,4.0,1.0,1.0,No,"1 outside box goal, 1 right foot goal",Ronaldo,Al Nassr
r_1164,2023-05-16,22/23,Saudi Pro League,,A,Al Taee,Al Nassr,win,1,0,90,7.3,5.0,3.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Al Nassr
r_1163,2023-05-08,22/23,Saudi Pro League,,H,Al Nassr,Al-Khaleej,draw,0,0,90,8.0,8.0,2.0,2.0,Yes,,Ronaldo,Al Nassr
r_1162,2023-04-28,22/23,Saudi Pro League,,H,Al Nassr,Al-Raed,win,1,0,90,7.4,4.0,2.0,2.0,No,"1 inside box goal, 1 header goal",Ronaldo,Al Nassr
r_1161,2023-04-24,22/23,Saudi King Cup,SF,H,Al Nassr,Al-Wehda,loss,0,0,90,6.9,6.0,2.0,1.0,No,,Ronaldo,Al Nassr
r_1160,2023-04-18,22/23,Saudi Pro League,,A,Al Hilal,Al Nassr,loss,0,0,90,6.9,4.0,0.0,0.0,No,,Ronaldo,Al Nassr
r_1159,2023-04-09,22/23,Saudi Pro League,,A,Al Feiha,Al Nassr,draw,0,0,90,6.6,4.0,1.0,0.0,No,,Ronaldo,Al Nassr
r_1158,2023-04-04,22/23,Saudi Pro League,,A,Al-Adalah,Al Nassr,win,2,0,90,8.2,2.0,2.0,0.0,No,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Al Nassr
r_1157,2023-03-26,22/23,Euros Qualifier,,A,Luxembourg,Portugal,win,2,0,64,8.74,3.0,2.0,1.0,Yes,"2 inside box goal, 2 left foot goal",Ronaldo,Portugal
r_1156,2023-03-23,22/23,Euros Qualifier,,H,Portugal,Liechtenstein,win,2,0,78,8.49,6.0,3.0,0.0,No,"1 pen goal, 1 free kick goal, 2 right foot goal",Ronaldo,Portugal
r_1155,2023-03-18,22/23,Saudi Pro League,,H,Al Nassr,Abha,win,1,0,90,7.3,4.0,2.0,1.0,Yes,"1 free kick goal, 1 right foot goal",Ronaldo,Al Nassr
r_1154,2023-03-14,22/23,Saudi King Cup,QF,H,Al Nassr,Abha,win,0,0,87,7.1,5.0,0.0,1.0,No,,Ronaldo,Al Nassr
r_1153,2023-03-09,22/23,Saudi Pro League,,A,Al-Ittihad,Al Nassr,loss,0,0,90,7.0,3.0,1.0,0.0,No,,Ronaldo,Al Nassr
r_1152,2023-03-03,22/23,Saudi Pro League,,H,Al Nassr,Al-Batin,win,0,0,90,6.9,7.0,1.0,0.0,No,,Ronaldo,Al Nassr
r_1151,2023-02-25,22/23,Saudi Pro League,,A,Damac,Al Nassr,win,3,0,90,9.1,6.0,3.0,3.0,Yes,"1 pen goal, 1 inside box goal, 1 outside box goal, 1 left foot goal, 2 right foot goal",Ronaldo,Al Nassr
r_1150,2023-02-17,22/23,Saudi Pro League,,H,Al Nassr,Al-Taawoun,win,0,2,90,8.4,4.0,3.0,4.0,Yes,,Ronaldo,Al Nassr
r_1149,2023-02-09,22/23,Saudi Pro League,,A,Al-Wehda,Al Nassr,win,4,0,90,9.7,9.0,6.0,2.0,Yes,"1 pen goal, 3 inside box goal, 1 left foot goal, 3 right foot goal",Ronaldo,Al Nassr
r_1148,2023-02-03,22/23,Saudi Pro League,,A,Al Fateh,Al Nassr,draw,1,0,90,7.1,4.0,1.0,2.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Al Nassr
r_1147,2023-01-26,22/23,Saudi Super Cup,SF,N,Al Nassr,Al-Ittihad,loss,0,0,90,6.9,2.0,1.0,0.0,No,,Ronaldo,Al Nassr
r_1146,2023-01-22,22/23,Saudi Pro League,,H,Al Nassr,Al-Ettifaq,win,0,0,90,6.9,4.0,1.0,2.0,No,,Ronaldo,Al Nassr
r_1145,2022-12-10,22/23,World Cup,QF,N,Portugal,Morocco,loss,0,0,39,6.24,1.0,1.0,1.0,No,,Ronaldo,Portugal
r_1144,2022-12-06,22/23,World Cup,R16,N,Portugal,Switzerland,win,0,0,16,6.07,1.0,0.0,0.0,No,,Ronaldo,Portugal
r_1143,2022-12-02,22/23,World Cup,Group,N,Portugal,South Korea,loss,0,0,65,5.11,2.0,0.0,0.0,No,,Ronaldo,Portugal
r_1142,2022-11-28,22/23,World Cup,Group,N,Portugal,Uruguay,win,0,0,81,6.65,3.0,0.0,3.0,No,,Ronaldo,Portugal
r_1141,2022-11-24,22/23,World Cup,Group,N,Portugal,Ghana,win,1,0,87,7.36,4.0,2.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Portugal
r_1140,2022-11-06,22/23,Premier League,,A,Aston Villa,Manchester United,loss,0,0,90,6.01,3.0,1.0,0.0,No,,Ronaldo,Manchester United
r_1139,2022-11-03,22/23,Europa League,Group,A,Real Sociedad,Manchester United,win,0,1,90,6.92,2.0,0.0,1.0,No,,Ronaldo,Manchester United
r_1138,2022-10-30,22/23,Premier League,,H,Manchester United,West Ham United,win,0,0,90,6.9,6.0,1.0,0.0,No,,Ronaldo,Manchester United
r_1137,2022-10-27,22/23,Europa League,Group,H,Manchester United,FC Sheriff,win,1,0,90,7.79,7.0,3.0,1.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Manchester United
r_1136,2022-10-16,22/23,Premier League,,H,Manchester United,Newcastle United,draw,0,0,72,5.87,1.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1135,2022-10-13,22/23,Europa League,Group,H,Manchester United,Omonia,win,0,0,90,6.77,7.0,2.0,1.0,No,,Ronaldo,Manchester United
r_1134,2022-10-09,22/23,Premier League,,A,Everton,Manchester United,win,1,0,61,7.77,3.0,2.0,1.0,Yes,"1 inside box goal, 1 left foot goal",Ronaldo,Manchester United
r_1133,2022-10-06,22/23,Europa League,Group,A,Omonia,Manchester United,win,0,1,90,7.62,8.0,1.0,3.0,No,,Ronaldo,Manchester United
r_1132,2022-09-27,22/23,Nations League,Group,H,Portugal,Spain,loss,0,0,90,6.27,2.0,2.0,0.0,No,,Ronaldo,Portugal
r_1131,2022-09-24,22/23,Nations League,Group,A,Czech Republic,Portugal,win,0,1,90,6.76,4.0,0.0,3.0,No,,Ronaldo,Portugal
r_1130,2022-09-15,22/23,Europa League,Group,A,FC Sheriff,Manchester United,win,1,0,81,6.83,3.0,1.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Manchester United
r_1129,2022-09-08,22/23,Europa League,Group,H,Manchester United,Real Sociedad,loss,0,0,90,5.83,4.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1128,2022-09-04,22/23,Premier League,,H,Manchester United,Arsenal,win,0,0,32,6.25,2.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1127,2022-09-01,22/23,Premier League,,A,Leicester City,Manchester United,win,0,0,22,5.98,2.0,0.0,1.0,No,,Ronaldo,Manchester United
r_1126,2022-08-27,22/23,Premier League,,A,Southampton,Manchester United,win,0,0,22,6.11,0.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1125,2022-08-22,22/23,Premier League,,H,Manchester United,Liverpool,win,0,0,4,6.12,1.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1124,2022-08-13,22/23,Premier League,,A,Brentford,Manchester United,loss,0,0,90,6.5,6.0,2.0,3.0,No,,Ronaldo,Manchester United
r_1123,2022-08-07,22/23,Premier League,,H,Manchester United,Brighton,loss,0,0,37,6.28,1.0,0.0,1.0,No,,Ronaldo,Manchester United
r_1122,2022-06-09,21/22,Nations League,Group,H,Portugal,Czech Republic,win,0,0,90,7.09,3.0,2.0,0.0,No,,Ronaldo,Portugal
r_1121,2022-06-05,21/22,Nations League,Group,H,Portugal,Switzerland,win,2,0,90,8.88,7.0,5.0,2.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Portugal
r_1120,2022-06-02,21/22,Nations League,Group,A,Spain,Portugal,draw,0,0,28,6.07,0.0,0.0,0.0,No,,Ronaldo,Portugal
r_1119,2022-05-07,21/22,Premier League,,A,Brighton,Manchester United,loss,0,0,90,5.55,5.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1118,2022-05-02,21/22,Premier League,,H,Manchester United,Brentford,win,1,0,90,8.17,2.0,2.0,1.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Manchester United
r_1117,2022-04-28,21/22,Premier League,,H,Manchester United,Chelsea,draw,1,0,90,7.37,3.0,1.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Manchester United
r_1116,2022-04-23,21/22,Premier League,,A,Arsenal,Manchester United,loss,1,0,90,7.09,3.0,1.0,2.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Manchester United
r_1115,2022-04-16,21/22,Premier League,,H,Manchester United,Norwich City,win,3,0,90,9.67,8.0,5.0,1.0,Yes,"1 free kick goal, 2 inside box goal, 2 right foot goal, 1 header goal",Ronaldo,Manchester United
r_1114,2022-04-09,21/22,Premier League,,A,Everton,Manchester United,loss,0,0,90,6.1,2.0,1.0,1.0,No,,Ronaldo,Manchester United
r_1113,2022-03-29,21/22,World Cup Qualifier,Play-off,H,Portugal,North Macedonia,win,0,1,90,7.21,3.0,0.0,1.0,No,,Ronaldo,Portugal
r_1112,2022-03-24,21/22,World Cup Qualifier,Play-off,H,Portugal,Turkey,win,0,0,90,6.93,5.0,2.0,0.0,No,,Ronaldo,Portugal
r_1111,2022-03-15,21/22,Champs League,R16,H,Manchester United,Atletico Madrid,loss,0,0,90,6.44,0.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1110,2022-03-12,21/22,Premier League,,H,Manchester United,Tottenham Hotspur,win,3,0,82,9.95,8.0,5.0,0.0,Yes,"2 inside box goal, 1 outside box goal, 2 right foot goal, 1 header goal",Ronaldo,Manchester United
r_1109,2022-02-26,21/22,Premier League,,H,Manchester United,Watford,draw,0,0,90,7.02,4.0,1.0,2.0,No,,Ronaldo,Manchester United
r_1108,2022-02-23,21/22,Champs League,R16,A,Atletico Madrid,Manchester United,draw,0,0,90,6.47,2.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1107,2022-02-20,21/22,Premier League,,A,Leeds United,Manchester United,win,0,0,85,6.5,2.0,1.0,1.0,No,,Ronaldo,Manchester United
r_1106,2022-02-15,21/22,Premier League,,H,Manchester United,Brighton,win,1,0,90,8.11,5.0,2.0,3.0,No,"1 outside box goal, 1 right foot goal",Ronaldo,Manchester United
r_1105,2022-02-12,21/22,Premier League,,H,Manchester United,Southampton,draw,0,0,90,6.86,2.0,2.0,1.0,No,,Ronaldo,Manchester United
r_1104,2022-02-08,21/22,Premier League,,A,Burnley,Manchester United,draw,0,0,22,6.08,3.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1103,2022-02-04,21/22,FA Cup,R32,H,Manchester United,Middlesbrough,loss,0,0,120,7.11,10.0,3.0,2.0,No,1 pen missed,Ronaldo,Manchester United
r_1102,2022-01-22,21/22,Premier League,,H,Manchester United,West Ham United,win,0,0,90,6.75,3.0,1.0,2.0,No,,Ronaldo,Manchester United
r_1101,2022-01-19,21/22,Premier League,,A,Brentford,Manchester United,win,0,0,71,7.08,3.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1100,2022-01-03,21/22,Premier League,,H,Manchester United,Wolverhampton Wanderers,loss,0,0,90,6.33,2.0,1.0,1.0,No,,Ronaldo,Manchester United
r_1099,2021-12-30,21/22,Premier League,,H,Manchester United,Burnley,win,1,1,90,7.46,7.0,1.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Manchester United
r_1098,2021-12-27,21/22,Premier League,,A,Newcastle United,Manchester United,draw,0,0,90,6.33,2.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1097,2021-12-11,21/22,Premier League,,A,Norwich City,Manchester United,win,1,0,90,7.33,3.0,2.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Manchester United
r_1096,2021-12-05,21/22,Premier League,,H,Manchester United,Crystal Palace,win,0,0,90,7.15,5.0,1.0,1.0,No,,Ronaldo,Manchester United
r_1095,2021-12-02,21/22,Premier League,,H,Manchester United,Arsenal,win,2,0,89,8.49,6.0,4.0,0.0,Yes,"1 pen goal, 1 inside box goal, 2 right foot goal",Ronaldo,Manchester United
r_1094,2021-11-28,21/22,Premier League,,A,Chelsea,Manchester United,draw,0,0,26,5.77,0.0,0.0,0.0,No,,Ronaldo,Manchester United
r_1093,2021-11-23,21/22,Champs League,Group,A,Villarreal,Manchester United,win,1,0,90,8.08,4.0,2.0,1.0,Yes,"1 outside box goal, 1 right foot goal",Ronaldo,Manchester United
r_1092,2021-11-20,21/22,Premier League,,A,Watford,Manchester United,loss,0,1,90,7.18,4.0,1.0,2.0,No,,Ronaldo,Manchester United
r_1091,2021-11-14,21/22,World Cup Qualifier,,H,Portugal,Serbia,loss,0,0,90,6.59,3.0,0.0,0.0,No,,Ronaldo,Portugal
r_1090,2021-11-11,21/22,World Cup Qualifier,,A,Republic of Ireland,Portugal,draw,0,0,90,6.56,5.0,1.0,2.0,No,,Ronaldo,Portugal
r_1089,2021-11-06,21/22,Premier League,,H,Manchester United,Manchester City,loss,0,0,90,6.07,1.0,1.0,0.0,No,,Ronaldo,Manchester United
r_1088,2021-11-02,21/22,Champs League,Group,A,Atalanta,Manchester United,draw,2,0,90,8.9,4.0,3.0,2.0,Yes,"1 inside box goal, 1 outside box goal, 2 right foot goal",Ronaldo,Manchester United
r_1087,2021-10-30,21/22,Premier League,,A,Tottenham Hotspur,Manchester United,win,1,1,71,8.53,2.0,1.0,2.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Manchester United
r_1086,2021-10-24,21/22,Premier League,,H,Manchester United,Liverpool,loss,0,0,90,5.65,4.0,1.0,0.0,No,,Ronaldo,Manchester United
r_1085,2021-10-20,21/22,Champs League,Group,H,Manchester United,Atalanta,win,1,0,90,8.07,7.0,4.0,3.0,No,"1 inside box goal, 1 header goal",Ronaldo,Manchester United
r_1084,2021-10-16,21/22,Premier League,,A,Leicester City,Manchester United,loss,0,0,90,6.38,3.0,1.0,1.0,No,,Ronaldo,Manchester United
r_1083,2021-10-12,21/22,World Cup Qualifier,,H,Portugal,Luxembourg,win,3,0,90,9.9,7.0,5.0,2.0,Yes,"2 pen goal, 1 inside box goal, 2 right foot goal, 1 header goal",Ronaldo,Portugal
r_1082,2021-10-09,21/22,International Friendly,,H,Portugal,Qatar,win,1,0,45,,,,,,"1 inside box goal, 1 left foot goal",Ronaldo,Portugal
r_1081,2021-10-02,21/22,Premier League,,H,Manchester United,Everton,draw,0,0,34,6.04,1.0,0.0,1.0,No,,Ronaldo,Manchester United
r_1080,2021-09-29,21/22,Champs League,Group,H,Manchester United,Villarreal,win,1,0,90,7.4,3.0,1.0,3.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Manchester United
r_1079,2021-09-25,21/22,Premier League,,H,Manchester United,Aston Villa,loss,0,0,90,6.26,4.0,0.0,1.0,No,,Ronaldo,Manchester United
r_1078,2021-09-19,21/22,Premier League,,A,West Ham United,Manchester United,win,1,0,90,7.43,7.0,5.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Manchester United
r_1077,2021-09-14,21/22,Champs League,Group,A,Young Boys,Manchester United,loss,1,0,72,7.31,2.0,2.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Manchester United
r_1076,2021-09-11,21/22,Premier League,,H,Manchester United,Newcastle United,win,2,0,90,8.61,6.0,2.0,1.0,Yes,"2 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Manchester United
r_1075,2021-09-01,21/22,World Cup Qualifier,,H,Portugal,Republic of Ireland,win,2,0,90,8.32,8.0,4.0,1.0,Yes,"2 inside box goal, 2 header goal, 1 pen missed",Ronaldo,Portugal
r_1074,2021-08-22,21/22,Serie A,,A,Udinese,Juventus,draw,0,0,30,5.98,1.0,0.0,1.0,No,,Ronaldo,Juventus
r_1073,2021-06-27,20/21,UEFA Euros,R16,N,Portugal,Belgium,loss,0,0,90,7.51,4.0,1.0,3.0,No,,Ronaldo,Portugal
r_1072,2021-06-23,20/21,UEFA Euros,Group,N,Portugal,France,draw,2,0,90,7.52,5.0,3.0,0.0,No,"2 pen goal, 2 right foot goal",Ronaldo,Portugal
r_1071,2021-06-19,20/21,UEFA Euros,Group,A,Germany,Portugal,loss,1,1,90,8.53,2.0,1.0,2.0,Yes,"1 inside box goal, 1 left foot goal",Ronaldo,Portugal
r_1070,2021-06-15,20/21,UEFA Euros,Group,A,Hungary,Portugal,win,2,0,90,8.14,4.0,2.0,0.0,Yes,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Portugal
r_1069,2021-06-09,20/21,International Friendly,,H,Portugal,Israel,win,1,0,71,,,,,,"1 inside box goal, 1 left foot goal",Ronaldo,Portugal
r_1068,2021-06-04,20/21,International Friendly,,A,Spain,Portugal,draw,0,0,90,,,,,,,Ronaldo,Portugal
r_1067,2021-05-19,20/21,Coppa Italia,Final,N,Juventus,Atalanta,win,0,0,90,7.5,6.0,2.0,1.0,No,,Ronaldo,Juventus
r_1066,2021-05-15,20/21,Serie A,,H,Juventus,Inter Milan,win,1,0,70,7.05,2.0,2.0,1.0,No,"1 inside box goal, 1 right foot goal, 1 pen missed",Ronaldo,Juventus
r_1065,2021-05-12,20/21,Serie A,,A,Sassuolo,Juventus,win,1,0,90,8.71,4.0,2.0,2.0,Yes,"1 inside box goal, 1 left foot goal",Ronaldo,Juventus
r_1064,2021-05-09,20/21,Serie A,,H,Juventus,AC Milan,loss,0,0,90,5.9,2.0,0.0,1.0,No,,Ronaldo,Juventus
r_1063,2021-05-02,20/21,Serie A,,A,Udinese,Juventus,win,2,0,90,7.59,6.0,3.0,1.0,Yes,"1 pen goal, 1 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Juventus
r_1062,2021-04-25,20/21,Serie A,,A,Fiorentina,Juventus,draw,0,0,90,6.75,5.0,0.0,1.0,No,,Ronaldo,Juventus
r_1061,2021-04-21,20/21,Serie A,,H,Juventus,Parma,win,0,0,90,6.42,5.0,1.0,0.0,No,,Ronaldo,Juventus
r_1060,2021-04-11,20/21,Serie A,,H,Juventus,Genoa,win,0,0,90,8.07,6.0,2.0,0.0,Yes,,Ronaldo,Juventus
r_1059,2021-04-07,20/21,Serie A,,H,Juventus,Napoli,win,1,0,90,7.52,2.0,1.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_1058,2021-04-03,20/21,Serie A,,A,Torino,Juventus,draw,1,0,90,7.95,8.0,3.0,4.0,No,"1 inside box goal, 1 header goal",Ronaldo,Juventus
r_1057,2021-03-30,20/21,World Cup Qualifier,,A,Luxembourg,Portugal,win,1,0,90,7.67,7.0,4.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Portugal
r_1056,2021-03-27,20/21,World Cup Qualifier,,A,Serbia,Portugal,draw,0,0,90,6.48,6.0,1.0,1.0,No,,Ronaldo,Portugal
r_1055,2021-03-24,20/21,World Cup Qualifier,,H,Portugal,Azerbaijan,win,0,0,90,7.24,8.0,3.0,3.0,No,,Ronaldo,Portugal
r_1054,2021-03-21,20/21,Serie A,,H,Juventus,Benevento,loss,0,0,90,7.06,9.0,4.0,0.0,No,,Ronaldo,Juventus
r_1053,2021-03-14,20/21,Serie A,,A,Cagliari,Juventus,win,3,0,90,9.6,6.0,4.0,1.0,Yes,"1 pen goal, 2 inside box goal, 1 left foot goal, 1 right foot goal, 1 header goal",Ronaldo,Juventus
r_1052,2021-03-09,20/21,Champs League,R16,H,Juventus,FC Porto,win,0,1,120,7.41,5.0,2.0,1.0,No,,Ronaldo,Juventus
r_1051,2021-03-06,20/21,Serie A,,H,Juventus,Lazio,win,0,0,21,5.85,0.0,0.0,0.0,No,,Ronaldo,Juventus
r_1050,2021-03-02,20/21,Serie A,,H,Juventus,Spezia,win,1,0,90,8.47,7.0,3.0,1.0,Yes,"1 inside box goal, 1 left foot goal",Ronaldo,Juventus
r_1049,2021-02-27,20/21,Serie A,,A,Verona,Juventus,draw,1,0,90,7.48,7.0,2.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_1048,2021-02-22,20/21,Serie A,,H,Juventus,Crotone,win,2,0,90,8.18,11.0,4.0,1.0,No,"2 inside box goal, 2 header goal",Ronaldo,Juventus
r_1047,2021-02-17,20/21,Champs League,R16,A,FC Porto,Juventus,loss,0,0,90,6.65,1.0,1.0,2.0,No,,Ronaldo,Juventus
r_1046,2021-02-13,20/21,Serie A,,A,Napoli,Juventus,loss,0,0,90,6.81,9.0,4.0,0.0,No,,Ronaldo,Juventus
r_1045,2021-02-09,20/21,Coppa Italia,SF,H,Juventus,Inter Milan,draw,0,0,90,7.1,7.0,3.0,1.0,No,,Ronaldo,Juventus
r_1044,2021-02-06,20/21,Serie A,,H,Juventus,Roma,win,1,0,90,7.54,3.0,2.0,0.0,Yes,"1 outside box goal, 1 left foot goal",Ronaldo,Juventus
r_1043,2021-02-02,20/21,Coppa Italia,SF,A,Inter Milan,Juventus,win,2,0,76,8.3,3.0,2.0,0.0,Yes,"1 pen goal, 1 outside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Juventus
r_1042,2021-01-30,20/21,Serie A,,A,Sampdoria,Juventus,win,0,0,90,6.75,5.0,1.0,0.0,No,,Ronaldo,Juventus
r_1041,2021-01-24,20/21,Serie A,,H,Juventus,Bologna,win,0,1,90,7.64,5.0,3.0,2.0,No,,Ronaldo,Juventus
r_1040,2021-01-20,20/21,Supercoppa Italiana,Final,N,Juventus,Napoli,win,1,0,90,7.87,6.0,1.0,0.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Juventus
r_1039,2021-01-17,20/21,Serie A,,A,Inter Milan,Juventus,loss,0,0,90,6.46,3.0,1.0,0.0,No,,Ronaldo,Juventus
r_1038,2021-01-13,20/21,Coppa Italia,R16,H,Juventus,Genoa,win,0,0,32,6.9,1.0,0.0,1.0,No,,Ronaldo,Juventus
r_1037,2021-01-10,20/21,Serie A,,H,Juventus,Sassuolo,win,1,0,90,8.09,6.0,3.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_1036,2021-01-06,20/21,Serie A,,A,AC Milan,Juventus,win,0,0,90,7.56,2.0,0.0,3.0,No,,Ronaldo,Juventus
r_1035,2021-01-03,20/21,Serie A,,H,Juventus,Udinese,win,2,1,90,9.82,4.0,2.0,2.0,Yes,"2 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Juventus
r_1034,2020-12-22,20/21,Serie A,,H,Juventus,Fiorentina,loss,0,0,90,7.59,6.0,1.0,3.0,No,,Ronaldo,Juventus
r_1033,2020-12-19,20/21,Serie A,,A,Parma,Juventus,win,2,0,82,9.0,5.0,2.0,2.0,Yes,"2 inside box goal, 1 left foot goal, 1 header goal",Ronaldo,Juventus
r_1032,2020-12-16,20/21,Serie A,,H,Juventus,Atalanta,draw,0,0,90,6.07,3.0,1.0,2.0,No,1 pen missed,Ronaldo,Juventus
r_1031,2020-12-13,20/21,Serie A,,A,Genoa,Juventus,win,2,0,90,7.85,8.0,5.0,0.0,No,"2 pen goal, 2 right foot goal",Ronaldo,Juventus
r_1030,2020-12-08,20/21,Champs League,Group,A,Barcelona,Juventus,win,2,0,90,8.29,4.0,3.0,1.0,No,"2 pen goal, 2 right foot goal",Ronaldo,Juventus
r_1029,2020-12-05,20/21,Serie A,,H,Juventus,Torino,win,0,0,90,6.65,3.0,0.0,1.0,No,,Ronaldo,Juventus
r_1028,2020-12-02,20/21,Champs League,Group,H,Juventus,Dynamo Kyiv,win,1,0,90,8.64,6.0,2.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_1027,2020-11-24,20/21,Champs League,Group,H,Juventus,Ferencvaros,win,1,0,90,7.84,2.0,1.0,2.0,No,"1 outside box goal, 1 left foot goal",Ronaldo,Juventus
r_1026,2020-11-21,20/21,Serie A,,H,Juventus,Cagliari,win,2,0,90,9.09,5.0,2.0,3.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Juventus
r_1025,2020-11-17,20/21,Nations League,Group,A,Croatia,Portugal,win,0,0,90,6.84,2.0,1.0,2.0,No,,Ronaldo,Portugal
r_1024,2020-11-14,20/21,Nations League,Group,H,Portugal,France,loss,0,0,90,6.53,6.0,1.0,1.0,No,,Ronaldo,Portugal
r_1023,2020-11-11,20/21,International Friendly,,H,Portugal,Andorra,win,1,1,45,,,,,,"1 inside box goal, 1 header goal",Ronaldo,Portugal
r_1022,2020-11-08,20/21,Serie A,,A,Lazio,Juventus,draw,1,0,76,7.8,5.0,3.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_1021,2020-11-04,20/21,Champs League,Group,A,Ferencvaros,Juventus,win,0,1,90,7.6,5.0,2.0,2.0,No,,Ronaldo,Juventus
r_1020,2020-11-01,20/21,Serie A,,A,Spezia,Juventus,win,2,0,34,7.78,2.0,2.0,0.0,No,"1 pen goal, 1 inside box goal, 2 right foot goal",Ronaldo,Juventus
r_1019,2020-10-11,20/21,Nations League,Group,A,France,Portugal,draw,0,0,90,6.21,3.0,1.0,1.0,No,,Ronaldo,Portugal
r_1018,2020-10-07,20/21,International Friendly,,H,Portugal,Spain,draw,0,0,73,,,,,,,Ronaldo,Portugal
r_1017,2020-09-27,20/21,Serie A,,A,Roma,Juventus,draw,2,0,90,7.63,4.0,3.0,0.0,No,"1 pen goal, 1 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Juventus
r_1016,2020-09-20,20/21,Serie A,,H,Juventus,Sampdoria,win,1,1,90,8.53,10.0,3.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_1015,2020-09-08,20/21,Nations League,Group,A,Sweden,Portugal,win,2,0,81,8.88,7.0,5.0,0.0,Yes,"1 free kick goal, 1 outside box goal, 2 right foot goal",Ronaldo,Portugal
r_1014,2020-08-07,19/20,Champs League,R16,H,Juventus,Lyon,win,2,0,90,8.16,9.0,3.0,1.0,Yes,"1 pen goal, 1 outside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Juventus
r_1013,2020-07-29,19/20,Serie A,,A,Cagliari,Juventus,loss,0,0,90,6.73,10.0,2.0,3.0,No,,Ronaldo,Juventus
r_1012,2020-07-26,19/20,Serie A,,H,Juventus,Sampdoria,win,1,0,90,7.28,6.0,3.0,2.0,No,"1 inside box goal, 1 right foot goal, 1 pen missed",Ronaldo,Juventus
r_1011,2020-07-23,19/20,Serie A,,A,Udinese,Juventus,loss,0,0,90,6.57,7.0,2.0,1.0,No,,Ronaldo,Juventus
r_1010,2020-07-20,19/20,Serie A,,H,Juventus,Lazio,win,2,0,90,8.76,11.0,4.0,1.0,No,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Juventus
r_1009,2020-07-15,19/20,Serie A,,A,Sassuolo,Juventus,draw,0,0,90,6.53,10.0,2.0,1.0,No,,Ronaldo,Juventus
